LABEL,TN,FN,FP,TP,POD,F,FAR,CSI,PSS,HSS,ORSS,CSS
base,0,0,67,2161,0.0,0.0,nan,0.0,0.0,0.0,nan,nan
0.3800000000000002,34,73,33,2088,0.5074626865671642,0.03378065710319297,0.6822429906542056,0.24285714285714285,0.4736820294639712,0.3674082724852277,0.9343605672947235,0.30219831061877883
0.343,35,79,32,2082,0.5223880597014925,0.036557149467838966,0.6929824561403509,0.23972602739726026,0.4858309102336536,0.36259510505371245,0.9329425183691875,0.2918803631595545
