LABEL,TN,FN,FP,TP,POD,F,FAR,CSI,PSS,HSS,ORSS,CSS
base,0,0,67,2161,0.0,0.0,nan,0.0,0.0,0.0,nan,nan
0.10800000000000001,22,66,45,2095,0.3283582089552239,0.03054141601110597,0.75,0.16541353383458646,0.2978167929441179,0.25855349155144086,0.8789237668161435,0.22897196261682243
0.343,0,0,67,2161,0.0,0.0,nan,0.0,0.0,0.0,nan,nan
