LABEL,TN,FN,FP,TP,POD,F,FAR,CSI,PSS,HSS,ORSS,CSS
base,0,0,67,2161,0.0,0.0,nan,0.0,0.0,0.0,nan,nan
0.10200000000000001,8,45,59,2116,0.11940298507462686,0.020823692734844978,0.8490566037735849,0.07142857142857142,0.09857929233978188,0.10968346794334852,0.7288464484501864,0.1238169594448059
0.343,0,0,67,2161,0.0,0.0,nan,0.0,0.0,0.0,nan,nan
