LABEL,TN,FN,FP,TP,POD,F,FAR,CSI,PSS,HSS,ORSS,CSS
base,0,0,67,2161,0.0,0.0,nan,0.0,0.0,0.0,nan,nan
0.10300000000000001,31,205,36,1956,0.4626865671641791,0.0948634891254049,0.8686440677966102,0.11397058823529412,0.3678230780387742,0.165530102881298,0.7829922371206774,0.11328364304676332
0.343,0,0,67,2161,0.0,0.0,nan,0.0,0.0,0.0,nan,nan
