LABEL,TN,FN,FP,TP,POD,F,FAR,CSI,PSS,HSS,ORSS,CSS
base,0,0,67,2161,0.0,0.0,nan,0.0,0.0,0.0,nan,nan
0.9990000000000008,0,0,67,2161,0.0,0.0,nan,0.0,0.0,0.0,nan,nan
0.343,0,0,67,2161,0.0,0.0,nan,0.0,0.0,0.0,nan,nan
