LABEL,TN,FN,FP,TP,POD,F,FAR,CSI,PSS,HSS,ORSS,CSS
base,0,0,67,2161,0.0,0.0,nan,0.0,0.0,0.0,nan,nan
0.13100000000000003,25,135,42,2026,0.373134328358209,0.06247107820453494,0.84375,0.12376237623762376,0.310663250153674,0.1857464960893301,0.7986505681818182,0.13594052224371372
0.343,0,0,67,2161,0.0,0.0,nan,0.0,0.0,0.0,nan,nan
