LABEL,TN,FN,FP,TP,POD,F,FAR,CSI,PSS,HSS,ORSS,CSS
base,0,0,67,2161,0.0,0.0,nan,0.0,0.0,0.0,nan,nan
0.4870000000000003,31,43,36,2118,0.4626865671641791,0.01989819527996298,0.581081081081081,0.2818181818181818,0.4427883718842161,0.42145467932367403,0.9539326845817337,0.4022058269969134
0.343,31,56,36,2105,0.4626865671641791,0.025913928736695974,0.6436781609195402,0.25203252032520324,0.43677263842748315,0.38158537836321177,0.9400633259502609,0.33950726645084744
